323,3143,0,-1,国债0601,2006年记账式（一期）国债,1141747200000
324,3144,0,-1,97国债⑷,1997年记账式(二期)国债,875116800000
325,3145,0,-1,99宝钢债,99上海宝钢集团公司企业债券,1001606400000
326,3146,0,-1,96吉化债,1996年吉化集团公司建设债券,873561600000
327,3147,709920000000,-1,双钱股份,双钱集团股份有限公司,714931200000
328,3148,537206400000,-1,广电电子,上海广电电子股份有限公司,698601600000
329,3149,848246400000,-1,黄山旅游,黄山旅游发展股份有限公司,848592000000
330,3150,750009600000,-1,上海普天,上海普天邮通科技股份有限公司,782582400000
331,3151,804528000000,-1,建设摩托,重庆建设摩托车股份有限公司,806601600000
332,3152,898185600000,-1,凯马股份,恒天凯马股份有限公司,898617600000
333,3153,722966400000,-1,天津海运,天津市海运股份有限公司,830793600000
334,3154,870278400000,-1,振华重工,上海振华重工（集团）股份有限公司,870710400000
335,3155,755280000000,-1,上海物贸,上海物资贸易股份有限公司,764956800000
336,3156,750873600000,-1,中路股份,中路股份有限公司,753292800000
337,3157,725731200000,-1,美菱电器,合肥美菱股份有限公司,841161600000
338,3158,753292800000,-1,海欣股份,上海海欣集团股份有限公司,755280000000
339,3159,916243200000,-1,九 龙 山,上海九龙山股份有限公司,916588800000
340,3160,699379200000,-1,丽珠集团,丽珠医药集团股份有限公司,743097600000
341,3161,696528000000,-1,南玻集团,中国南玻集团股份有限公司,699206400000
342,3162,754156800000,-1,济南轻骑,济南轻骑摩托车股份有限公司,866476800000
343,3163,759427200000,-1,宝信软件,上海宝信软件股份有限公司,763660800000
344,3164,732643200000,-1,深 赤 湾,深圳赤湾港航股份有限公司,736531200000
345,3165,838828800000,-1,东方通信,东方通信股份有限公司,839520000000
346,3166,735062400000,-1,飞 亚 达,深圳市飞亚达(集团)股份有限公司,739036800000
347,3167,837446400000,-1,深 赛 格,深圳赛格股份有限公司,837964800000
348,3168,730310400000,-1,锦江投资,上海锦江国际实业投资股份有限公司,750873600000
349,3169,707760000000,-1,鼎立科技,上海鼎立科技发展(集团)股份有限公司,712252800000
350,3170,699811200000,-1,深 康 佳,康佳集团股份有限公司,701625600000
351,3171,749145600000,-1,上海三毛,上海三毛企业（集团）股份有限公司,757267200000
352,3172,709142400000,-1,中国纺机,中国纺织机械股份有限公司,712252800000
