34271	3370	918864000000	-1	江苏阳光	江苏阳光股份有限公司	938390400000
34272	2183	589075200000	-1	银基发展	沈阳银基发展股份有限公司	737683200000
34273	2817	1001030400000	-1	南 京 港	南京港股份有限公司	1111708800000
34274	2113	835315200000	-1	航天晨光	航天晨光股份有限公司	992563200000
34275	3077	691113600000	-1	江特电机	江西特种电机股份有限公司	1192147200000
34276	3289	993859200000	-1	开滦股份	开滦能源化工股份有限公司	1086134400000
34277	3664	841190400000	-1	福田汽车	北汽福田汽车股份有限公司	896745600000
34278	2098	946598400000	-1	滨州活塞	山东滨州渤海活塞股份有限公司	1081296000000
34279	2444	1013040000000	-1	高乐股份	广东高乐玩具股份有限公司	1265155200000
34280	3147	730944000000	-1	新乡化纤	新乡化纤股份有限公司	940464000000
34281	2141	1135123200000	-1	梦洁家纺	湖南梦洁家纺股份有限公司	1272499200000
34282	3496	871862400000	-1	中弘地产	中弘地产股份有限公司	961113600000
34283	2670	707788800000	-1	宏盛科技	上海宏盛科技发展股份有限公司	759715200000
34284	3756	715305600000	-1	佛山照明	佛山电器照明股份有限公司	754012800000
34285	2480	1214697600000	-1	豫金刚石	郑州华晶金刚石股份有限公司	1269561600000
34286	2973	1191801600000	-1	建研集团	厦门市建筑科学研究院集团股份有限公司	1273104000000
34287	3910	842832000000	-1	江中药业	江西江中药业股份有限公司	843436800000
34288	2288	997142400000	-1	北新路桥	新疆北新路桥建设股份有限公司	1257897600000
34289	2210	917222400000	-1	联美控股	联美控股集团股份有限公司	917481600000
34290	2249	736819200000	-1	石油大明	中国石化胜利油田大明(集团)股份有限公司	835920000000
34291	3574	1193011200000	-1	康力电梯	康力电梯股份有限公司	1268352000000
34292	3840	943833600000	-1	北方股份	内蒙古北方重型汽车股份有限公司	962323200000
34293	2666	1236556800000	-1	梅泰诺	北京梅泰诺通信技术股份有限公司	1262908800000
34294	3386	1188345600000	-1	中原特钢	中原特钢股份有限公司	1275523200000
34295	2123	916272000000	-1	九 龙 山	上海九龙山股份有限公司	985737600000
34296	2486	1005782400000	-1	辉煌科技	河南辉煌科技股份有限公司	1254182400000
34297	2510	900979200000	-1	宝硕股份	河北宝硕股份有限公司	906076800000
34298	2849	877305600000	-1	川化股份	川化股份有限公司	969926400000
34299	2875	835747200000	-1	云维股份	云南云维股份有限公司	836265600000
34300	3030	719798400000	-1	渝 开 发	重庆渝开发股份有限公司	742435200000
34301	3843	1009497600000	-1	仙琚制药	浙江仙琚制药股份有限公司	1263254400000
34302	2736	988070400000	-1	青岛金王	青岛金王应用化学股份有限公司	1166140800000
34303	3645	591667200000	-1	方源股份	东莞市方达再生资源产业股份有限公司	661564800000
34304	2625	728697600000	-1	广州浪奇	广州市浪奇实业股份有限公司	752716800000
34305	2675	776131200000	-1	深 纺 织	深圳市纺织(集团)股份有限公司	776908800000
34306	3058	869184000000	-1	江苏申龙	江苏申龙高科集团股份有限公司	1064361600000
34307	3273	879811200000	-1	北京旅游	北京京西风光旅游开发股份有限公司	884217600000
34308	2051	714960000000	-1	猴    王	猴王股份有限公司	754617600000
34309	2613	719712000000	-1	威孚高科	无锡威孚高科技集团股份有限公司	906595200000
34310	2548	1197590400000	-1	同花顺	浙江核新同花顺网络信息股份有限公司	1261699200000
34311	3740	890611200000	-1	潍柴重机	潍柴重机股份有限公司	891475200000
34312	3131	754531200000	-1	小天鹅	无锡小天鹅股份有限公司	859507200000
34313	2462	1215734400000	-1	天龙光电	江苏华盛天龙光电设备股份有限公司	1261699200000
34314	3538	879984000000	-1	上海汽车	上海汽车集团股份有限公司	880416000000
34315	2072	1212451200000	-1	硅宝科技	成都硅宝科技股份有限公司	1256860800000
34316	2256	710640000000	-1	上电股份	上海输配电股份有限公司	727315200000
34317	3812	1008720000000	-1	盾安环境	浙江盾安人工环境股份有限公司	1088985600000
34318	2015	705369600000	-1	深 中 冠	深圳中冠纺织印染股份有限公司	708652800000
34319	2917	728697600000	-1	重庆实业	重庆国际实业投资股份有限公司	861926400000
34320	3280	582249600000	-1	博盈投资	湖北博盈投资股份有限公司	867369600000
34321	3646	739411200000	-1	广船国际	广州广船国际股份有限公司	751766400000
34322	3626	740188800000	-1	青岛啤酒	青岛啤酒股份有限公司	746409600000
34323	3935	946512000000	-1	新疆天宏	新疆天宏纸业股份有限公司	993686400000
34324	2415	872467200000	-1	盐湖钾肥	青海盐湖钾肥股份有限公司	873331200000
34325	3761	1167523200000	-1	中信银行	中信银行股份有限公司	1177632000000
34326	2884	934502400000	-1	中农资源	中垦农业资源开发股份有限公司	979862400000
34327	3524	912384000000	-1	珠峰摩托	西藏珠峰工业股份有限公司	977875200000
34328	3813	922752000000	-1	横店东磁	横店集团东磁股份有限公司	1154476800000
34329	2503	765676800000	-1	中通客车	中通客车控股股份有限公司	947721600000
34330	2090	974851200000	-1	川大智胜	四川川大智胜软件股份有限公司	1214179200000
34331	3328	947635200000	-1	齐心文具	深圳市齐心文具股份有限公司	1256083200000
34332	3724	1082678400000	-1	正邦科技	江西正邦科技股份有限公司	1187308800000
34333	2792	768700800000	-1	内蒙华电	内蒙古蒙电华能热电股份有限公司	769392000000
34334	2451	839808000000	-1	上海新梅	上海新梅置业股份有限公司	840153600000
34335	2989	845424000000	-1	海螺型材	芜湖海螺型材科技股份有限公司	846028800000
34336	2102	911952000000	-1	全柴动力	安徽全柴动力股份有限公司	912643200000
34337	3458	864345600000	-1	凤凰光学	凤凰光学股份有限公司	864777600000
34338	2149	973814400000	-1	凌云股份	凌云工业股份有限公司	1060905600000
34339	2041	765763200000	-1	长百集团	长春百货大楼集团股份有限公司	767232000000
34340	2707	873417600000	-1	江西水泥	江西万年青水泥股份有限公司	874972800000
34341	3799	712713600000	-1	广电信息	上海广电信息产业股份有限公司	732240000000
34342	2698	769219200000	-1	方向光电	四川方向光电股份有限公司	867369600000
34343	2545	1098316800000	-1	雪 莱 特	广东雪莱特光电科技股份有限公司	1161734400000
34344	2969	997315200000	-1	中捷股份	中捷缝纫机股份有限公司	1089849600000
